,Waktu,ID,Username,Text,remove_user,remove_b,remove_http,remove_RT,teks_tokenisasi,Tweet,Label
608,5/9/2021 22:10,"1,39E+18",Miss Faye,"b'Haihhh , tanya dah vaksin belum !! Kau nak tahu premium ke tak ?? Tuh hahhhh cleaner klcc tuh pun dah vaksin \xf0\x9f\x98\x8c kauuu ??? Sedeyyy'","b'Haihhh , tanya dah vaksin belum !! Kau nak tahu premium ke tak ?? Tuh hahhhh cleaner klcc tuh pun dah vaksin \xf0\x9f\x98\x8c kauuu ??? Sedeyyy'","Haihhh , tanya dah vaksin belum !! Kau nak tahu premium ke tak ?? Tuh hahhhh cleaner klcc tuh pun dah vaksin \xf0\x9f\x98\x8c kauuu ??? Sedeyyy'","Haihhh , tanya dah vaksin belum !! Kau nak tahu premium ke tak ?? Tuh hahhhh cleaner klcc tuh pun dah vaksin \xf0\x9f\x98\x8c kauuu ??? Sedeyyy'",Haihhh  tanya dah vaksin belum !! Kau nak tahu premium ke tak ?? Tuh hahhhh cleaner klcc tuh pun dah vaksin \xf0\x9f\x98\x8c kauuu ??? Sedeyyy',"['haihhh', 'tanya', 'dah', 'vaksin', 'belum', 'kau', 'nak', 'tahu', 'premium', 'ke', 'tak', 'tuh', 'hahhhh', 'cleaner', 'klcc', 'tuh', 'pun', 'dah', 'vaksin', 'xf0', 'x9f', 'x98', 'x8c', 'kauuu', 'sedeyyy', '']",haihhh tanya dah vaksin belum kau nak tahu premium ke tak tuh hahhhh cleaner klcc tuh pun dah vaksin xf0 x9f x98 x8c kauuu sedeyyy,negatif
609,5/9/2021 22:10,"1,39E+18",ninonisðŸŒ»,"b'RT @frnrhm: Gov patut buat iklan sebarkan dekat semua tv how vaksin works, termasuk implications, apa jadi kalau tak ramai org amik vaksin.\xe2\x80\xa6'","b'RT : Gov patut buat iklan sebarkan dekat semua tv how vaksin works, termasuk implications, apa jadi kalau tak ramai org amik vaksin.\xe2\x80\xa6'","RT : Gov patut buat iklan sebarkan dekat semua tv how vaksin works, termasuk implications, apa jadi kalau tak ramai org amik vaksin.\xe2\x80\xa6'","RT : Gov patut buat iklan sebarkan dekat semua tv how vaksin works, termasuk implications, apa jadi kalau tak ramai org amik vaksin.\xe2\x80\xa6'",Gov patut buat iklan sebarkan dekat semua tv how vaksin works termasuk implications apa jadi kalau tak ramai org amik vaksin.\xe2\x80\xa6',"['', 'gov', 'patut', 'buat', 'iklan', 'sebarkan', 'dekat', 'semua', 'tv', 'how', 'vaksin', 'works', 'termasuk', 'implications', 'apa', 'jadi', 'kalau', 'tak', 'ramai', 'org', 'amik', 'vaksin', 'xe2', 'x80', 'xa6', '']",gov patut buat iklan sebarkan dekat semua tv how vaksin works termasuk implications apa jadi kalau tak ramai org amik vaksin xe2 x80 xa6,positif
610,5/9/2021 22:10,"1,39E+18",ady mansor,"b'RT @fahimmaroo: Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","b'RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'",Kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6',"['', 'kot', 'ye', 'pun', 'nak', 'buat', 'iklan', 'untuk', 'kesedaran', 'vaksin', 'buat', 'la', 'dalam', 'bahasa', 'melayu', 'letak', 'la', 'orang', 'tua', 'dalam', 'iklan', 'tu', 'ramai', 'jug', 'xe2', 'x80', 'xa6', '']",kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu letak la orang tua dalam iklan tu ramai jug xe2 x80 xa6,positif
611,5/9/2021 22:10,"1,39E+18",Jabatan Penerangan Kelantan,b'Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat@Komuniti Bersama Frontliner (Malaysia Prihatin)\xe2\x80\xa6 https://t.co/Xj7bBwSsrq',b'Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\xe2\x80\xa6 https://t.co/Xj7bBwSsrq',Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\xe2\x80\xa6 https://t.co/Xj7bBwSsrq',Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\xe2\x80\xa6,Jom kita bantu petugas barisan hadapan dengan patuh SOP !\n\nSepakat Bersama Frontliner (Malaysia Prihatin)\xe2\x80\xa6,"['jom', 'kita', 'bantu', 'petugas', 'barisan', 'hadapan', 'dengan', 'patuh', 'sop', 'n', 'nsepakat', 'bersama', 'frontliner', 'malaysia', 'prihatin', 'xe2', 'x80', 'xa6', '']",jom kita bantu petugas barisan hadapan dengan patuh sop n nsepakat bersama frontliner malaysia prihatin xe2 x80 xa6,positif
612,5/9/2021 22:09,"1,39E+18",imi,"b'RT @fahimmaroo: Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","b'RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'",Kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6',"['', 'kot', 'ye', 'pun', 'nak', 'buat', 'iklan', 'untuk', 'kesedaran', 'vaksin', 'buat', 'la', 'dalam', 'bahasa', 'melayu', 'letak', 'la', 'orang', 'tua', 'dalam', 'iklan', 'tu', 'ramai', 'jug', 'xe2', 'x80', 'xa6', '']",kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu letak la orang tua dalam iklan tu ramai jug xe2 x80 xa6,positif
613,5/9/2021 22:09,"1,39E+18",Upik Aboe,b'RT @kumparan: Hingga saat ini pihak keluarga belum menerima penjelasan mengenai keamanan vaksin AstraZeneca. #kumparanNews https://t.co/NYO\xe2\x80\xa6',b'RT : Hingga saat ini pihak keluarga belum menerima penjelasan mengenai keamanan vaksin AstraZeneca. #kumparanNews https://t.co/NYO\xe2\x80\xa6',RT : Hingga saat ini pihak keluarga belum menerima penjelasan mengenai keamanan vaksin AstraZeneca. #kumparanNews https://t.co/NYO\xe2\x80\xa6',RT : Hingga saat ini pihak keluarga belum menerima penjelasan mengenai keamanan vaksin AstraZeneca. #kumparanNews,Hingga saat ini pihak keluarga belum menerima penjelasan mengenai keamanan vaksin AstraZeneca. kumparanNews,"['', 'hingga', 'saat', 'ini', 'pihak', 'keluarga', 'belum', 'menerima', 'penjelasan', 'mengenai', 'keamanan', 'vaksin', 'astrazeneca', 'kumparannews', '']",hingga saat ini pihak keluarga belum menerima penjelasan mengenai keamanan vaksin astrazeneca kumparannews,positif
614,5/9/2021 22:09,"1,39E+18",shasha.,b'RT @AdDien90: Jenis-jenis vaksin dan perbezaan setiap satunya. Simpan dan sebar-sebarkan. \xe2\x9c\xa8 https://t.co/zeE1bNdDAb',b'RT : Jenis-jenis vaksin dan perbezaan setiap satunya. Simpan dan sebar-sebarkan. \xe2\x9c\xa8 https://t.co/zeE1bNdDAb',RT : Jenis-jenis vaksin dan perbezaan setiap satunya. Simpan dan sebar-sebarkan. \xe2\x9c\xa8 https://t.co/zeE1bNdDA,RT : Jenis-jenis vaksin dan perbezaan setiap satunya. Simpan dan sebar-sebarkan. \xe2\x9c\xa8,Jenis-jenis vaksin dan perbezaan setiap satunya. Simpan dan sebar-sebarkan. \xe2\x9c\xa8,"['', 'jenis', 'jenis', 'vaksin', 'dan', 'perbezaan', 'setiap', 'satunya', 'simpan', 'dan', 'sebar', 'sebarkan', 'xe2', 'x9c', 'xa8', '']",jenis jenis vaksin dan perbezaan setiap satunya simpan dan sebar sebarkan xe2 x9c xa8,positif
615,5/9/2021 22:09,"1,39E+18",achik,"b'RT @fahimmaroo: Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","b'RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'",Kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6',"['', 'kot', 'ye', 'pun', 'nak', 'buat', 'iklan', 'untuk', 'kesedaran', 'vaksin', 'buat', 'la', 'dalam', 'bahasa', 'melayu', 'letak', 'la', 'orang', 'tua', 'dalam', 'iklan', 'tu', 'ramai', 'jug', 'xe2', 'x80', 'xa6', '']",kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu letak la orang tua dalam iklan tu ramai jug xe2 x80 xa6,positif
616,5/9/2021 22:09,"1,39E+18",Elly,b'RT @Amshar_Aziz: Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',b'RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',"['', 'cadangan', 'kepada', 'kerajaan', 'n', 'nlantik', 'seorang', 'sahaja', 'jurucakap', 'n', 'nkita', 'tak', 'nak', 'harini', 'kj', 'cakap', 'tak', 'perlu', 'surat', 'pdrm', 'untuk', 'vaksin', 'xe2', 'x80', 'xa6', '']",cadangan kepada kerajaan n nlantik seorang sahaja jurucakap n nkita tak nak harini kj cakap tak perlu surat pdrm untuk vaksin xe2 x80 xa6,positif
617,5/9/2021 22:08,"1,39E+18",DEE,b'RT @Amshar_Aziz: Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',b'RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',"['', 'cadangan', 'kepada', 'kerajaan', 'n', 'nlantik', 'seorang', 'sahaja', 'jurucakap', 'n', 'nkita', 'tak', 'nak', 'harini', 'kj', 'cakap', 'tak', 'perlu', 'surat', 'pdrm', 'untuk', 'vaksin', 'xe2', 'x80', 'xa6', '']",cadangan kepada kerajaan n nlantik seorang sahaja jurucakap n nkita tak nak harini kj cakap tak perlu surat pdrm untuk vaksin xe2 x80 xa6,positif
618,5/9/2021 22:08,"1,39E+18",magnaekyuuðŸ£,"b'RT @aimanzom: Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","b'RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'","RT : Gov: untuk mendaftar vaksin, sila klik\nKlatey: demo suruh kelik kito kelik'",Gov untuk mendaftar vaksin sila klik\nKlatey demo suruh kelik kito kelik',"['', 'gov', 'untuk', 'mendaftar', 'vaksin', 'sila', 'klik', 'nklatey', 'demo', 'suruh', 'kelik', 'kito', 'kelik', '']",gov untuk mendaftar vaksin sila klik nklatey demo suruh kelik kito kelik,positif
619,5/9/2021 22:08,"1,39E+18",ShakiraSunusiâ„¢,b'RT @AdDien90: Jenis-jenis vaksin dan perbezaan setiap satunya. Simpan dan sebar-sebarkan. \xe2\x9c\xa8 https://t.co/zeE1bNdDAb',b'RT : Jenis-jenis vaksin dan perbezaan setiap satunya. Simpan dan sebar-sebarkan. \xe2\x9c\xa8 https://t.co/zeE1bNdDAb',RT : Jenis-jenis vaksin dan perbezaan setiap satunya. Simpan dan sebar-sebarkan. \xe2\x9c\xa8 https://t.co/zeE1bNdDA,RT : Jenis-jenis vaksin dan perbezaan setiap satunya. Simpan dan sebar-sebarkan. \xe2\x9c\xa8,Jenis-jenis vaksin dan perbezaan setiap satunya. Simpan dan sebar-sebarkan. \xe2\x9c\xa8,"['', 'jenis', 'jenis', 'vaksin', 'dan', 'perbezaan', 'setiap', 'satunya', 'simpan', 'dan', 'sebar', 'sebarkan', 'xe2', 'x9c', 'xa8', '']",jenis jenis vaksin dan perbezaan setiap satunya simpan dan sebar sebarkan xe2 x9c xa8,positif
620,5/9/2021 22:07,"1,39E+18",Regan ðŸŒ¨ï¸,b'@yyoung__one Eh kak btw lo vaksin kmren yg pertama apa yg kedua dah?',b' Eh kak btw lo vaksin kmren yg pertama apa yg kedua dah?',Eh kak btw lo vaksin kmren yg pertama apa yg kedua dah?',Eh kak btw lo vaksin kmren yg pertama apa yg kedua dah?',Eh kak btw lo vaksin kmren yg pertama apa yg kedua dah?',"['', 'eh', 'kak', 'btw', 'lo', 'vaksin', 'kmren', 'yg', 'pertama', 'apa', 'yg', 'kedua', 'dah', '']",eh kak btw lo vaksin kmren yg pertama apa yg kedua dah,positif
621,5/9/2021 22:07,"1,39E+18",ugenk,"b'RT @ismailfahmi: Sangat tidak bertanggung jawab ucapannya ini. \n\nNakes bersusah payah merawat yang sakit, pemerintah berupaya mendapatkan v\xe2\x80\xa6'","b'RT : Sangat tidak bertanggung jawab ucapannya ini. \n\nNakes bersusah payah merawat yang sakit, pemerintah berupaya mendapatkan v\xe2\x80\xa6'","RT : Sangat tidak bertanggung jawab ucapannya ini. \n\nNakes bersusah payah merawat yang sakit, pemerintah berupaya mendapatkan v\xe2\x80\xa6'","RT : Sangat tidak bertanggung jawab ucapannya ini. \n\nNakes bersusah payah merawat yang sakit, pemerintah berupaya mendapatkan v\xe2\x80\xa6'",Sangat tidak bertanggung jawab ucapannya ini. \n\nNakes bersusah payah merawat yang sakit pemerintah berupaya mendapatkan v\xe2\x80\xa6',"['', 'sangat', 'tidak', 'bertanggung', 'jawab', 'ucapannya', 'ini', 'n', 'nnakes', 'bersusah', 'payah', 'merawat', 'yang', 'sakit', 'pemerintah', 'berupaya', 'mendapatkan', 'v', 'xe2', 'x80', 'xa6', '']",sangat tidak bertanggung jawab ucapannya ini n nnakes bersusah payah merawat yang sakit pemerintah berupaya mendapatkan v xe2 x80 xa6,positif
622,5/9/2021 22:07,"1,39E+18",Ø§Ù…ÙŠØ± Ø¹Ø¸ÙŠÙ…Ù†,b'RT @wanariefimran: This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',b'RT : This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',RT : This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',RT : This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',This MCA deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan\xe2\x80\xa6',"['', 'this', 'mca', 'deputy', 'minister', 'idiot', 'tweeted', 'about', 'covid', 'hoax', 'tapi', 'bila', 'bab', 'dapat', 'vaksin', 'dia', 'paling', 'laju', 'mengalahkan', 'orang', 'yan', 'xe2', 'x80', 'xa6', '']",this mca deputy minister idiot tweeted about covid hoax tapi bila bab dapat vaksin dia paling laju mengalahkan orang yan xe2 x80 xa6,positif
623,5/9/2021 22:07,"1,39E+18",ð“¶ð“ªð“µð“±ð“®ð“»,"b'RT @fahimmaroo: Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","b'RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'",Kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6',"['', 'kot', 'ye', 'pun', 'nak', 'buat', 'iklan', 'untuk', 'kesedaran', 'vaksin', 'buat', 'la', 'dalam', 'bahasa', 'melayu', 'letak', 'la', 'orang', 'tua', 'dalam', 'iklan', 'tu', 'ramai', 'jug', 'xe2', 'x80', 'xa6', '']",kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu letak la orang tua dalam iklan tu ramai jug xe2 x80 xa6,positif
624,5/9/2021 22:07,"1,39E+18",(Farhan haziq),"b'RT @fahimmaroo: Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","b'RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'","RT : Kot ye pun nak buat iklan untuk kesedaran vaksin, buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6'",Kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu. Letak la orang tua dalam iklan tu. Ramai jug\xe2\x80\xa6',"['', 'kot', 'ye', 'pun', 'nak', 'buat', 'iklan', 'untuk', 'kesedaran', 'vaksin', 'buat', 'la', 'dalam', 'bahasa', 'melayu', 'letak', 'la', 'orang', 'tua', 'dalam', 'iklan', 'tu', 'ramai', 'jug', 'xe2', 'x80', 'xa6', '']",kot ye pun nak buat iklan untuk kesedaran vaksin buat la dalam bahasa melayu letak la orang tua dalam iklan tu ramai jug xe2 x80 xa6,positif
625,5/9/2021 22:07,"1,39E+18",Nopal,"b'@qayyum_aqil Vaksin tak percaya,jus al wiqoyah pecaya pula'","b' Vaksin tak percaya,jus al wiqoyah pecaya pula'"," Vaksin tak percaya,jus al wiqoyah pecaya pula'"," Vaksin tak percaya,jus al wiqoyah pecaya pula'",Vaksin tak percayajus al wiqoyah pecaya pula',"['', 'vaksin', 'tak', 'percayajus', 'al', 'wiqoyah', 'pecaya', 'pula', '']",vaksin tak percayajus al wiqoyah pecaya pula,positif
626,5/9/2021 22:07,"1,39E+18",Edi Alhakim,b'Siap di vaksin dosis ke 2 https://t.co/I2lAMDtdLX',b'Siap di vaksin dosis ke 2 https://t.co/I2lAMDtdLX',Siap di vaksin dosis ke 2 https://t.co/I2lAMDtdLX',Siap di vaksin dosis ke 2,Siap di vaksin dosis ke 2,"['siap', 'di', 'vaksin', 'dosis', 'ke', '2', '']",siap di vaksin dosis ke 2,positif
627,5/9/2021 22:07,"1,39E+18",â™¡ â™¡ â™¡,b'RT @Amshar_Aziz: Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',b'RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',"['', 'cadangan', 'kepada', 'kerajaan', 'n', 'nlantik', 'seorang', 'sahaja', 'jurucakap', 'n', 'nkita', 'tak', 'nak', 'harini', 'kj', 'cakap', 'tak', 'perlu', 'surat', 'pdrm', 'untuk', 'vaksin', 'xe2', 'x80', 'xa6', '']",cadangan kepada kerajaan n nlantik seorang sahaja jurucakap n nkita tak nak harini kj cakap tak perlu surat pdrm untuk vaksin xe2 x80 xa6,positif
628,5/9/2021 22:06,"1,39E+18",Nairobi,b'RT @Amshar_Aziz: Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',b'RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',"['', 'cadangan', 'kepada', 'kerajaan', 'n', 'nlantik', 'seorang', 'sahaja', 'jurucakap', 'n', 'nkita', 'tak', 'nak', 'harini', 'kj', 'cakap', 'tak', 'perlu', 'surat', 'pdrm', 'untuk', 'vaksin', 'xe2', 'x80', 'xa6', '']",cadangan kepada kerajaan n nlantik seorang sahaja jurucakap n nkita tak nak harini kj cakap tak perlu surat pdrm untuk vaksin xe2 x80 xa6,positif
629,5/9/2021 22:06,"1,39E+18",MrShalalala,b'@allaboutiman @KhaidaHafez Lantak la.. Dah la suka bcakap bnda yg dluaq bidang dia. Hang mngajaq kitab sudah la.. O\xe2\x80\xa6 https://t.co/hs6wUdeOZs',b'  Lantak la.. Dah la suka bcakap bnda yg dluaq bidang dia. Hang mngajaq kitab sudah la.. O\xe2\x80\xa6 https://t.co/hs6wUdeOZs',Lantak la.. Dah la suka bcakap bnda yg dluaq bidang dia. Hang mngajaq kitab sudah la.. O\xe2\x80\xa6 https://t.co/hs6wUdeOZs',Lantak la.. Dah la suka bcakap bnda yg dluaq bidang dia. Hang mngajaq kitab sudah la.. O\xe2\x80\xa6,Lantak la.. Dah la suka bcakap bnda yg dluaq bidang dia. Hang mngajaq kitab sudah la.. O\xe2\x80\xa6,"['', 'lantak', 'la', 'dah', 'la', 'suka', 'bcakap', 'bnda', 'yg', 'dluaq', 'bidang', 'dia', 'hang', 'mngajaq', 'kitab', 'sudah', 'la', 'o', 'xe2', 'x80', 'xa6', '']",lantak la dah la suka bcakap bnda yg dluaq bidang dia hang mngajaq kitab sudah la o xe2 x80 xa6,positif
630,5/9/2021 22:06,"1,39E+18",nobody,b'@yanakhairuddin Ckp dkt makcik tu.xnak vaksin nanti kena covid anak xtahu kubur mana',b' Ckp dkt makcik tu.xnak vaksin nanti kena covid anak xtahu kubur mana',Ckp dkt makcik tu.xnak vaksin nanti kena covid anak xtahu kubur mana',Ckp dkt makcik tu.xnak vaksin nanti kena covid anak xtahu kubur mana',Ckp dkt makcik tu.xnak vaksin nanti kena covid anak xtahu kubur mana',"['', 'ckp', 'dkt', 'makcik', 'tu', 'xnak', 'vaksin', 'nanti', 'kena', 'covid', 'anak', 'xtahu', 'kubur', 'mana', '']",ckp dkt makcik tu xnak vaksin nanti kena covid anak xtahu kubur mana,positif
631,5/9/2021 22:06,"1,39E+18",ThoðŸ‡²ðŸ‡¾,b'RT @Amshar_Aziz: Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',b'RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',RT : Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',Cadangan kepada kerajaan\n\nLantik seorang sahaja jurucakap.\n\nKita tak nak harini KJ cakap tak perlu surat Pdrm untuk vaksin\xe2\x80\xa6',"['', 'cadangan', 'kepada', 'kerajaan', 'n', 'nlantik', 'seorang', 'sahaja', 'jurucakap', 'n', 'nkita', 'tak', 'nak', 'harini', 'kj', 'cakap', 'tak', 'perlu', 'surat', 'pdrm', 'untuk', 'vaksin', 'xe2', 'x80', 'xa6', '']",cadangan kepada kerajaan n nlantik seorang sahaja jurucakap n nkita tak nak harini kj cakap tak perlu surat pdrm untuk vaksin xe2 x80 xa6,positif
