ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh
IDN,East Java,833531,Number of pregnancies of 7+ months duration (unweighted),651,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414005,1414050,Region,..East Java,0,,0,1,CMPNMRCUNW,IDDHS2012414005,2012,DHS,2441,,,
IDN,Banten,591798,Number of pregnancies of 7+ months duration (unweighted),756,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414006,1414060,Region,..Banten,0,,0,1,CMPNMRCUNW,IDDHS2012414006,2012,DHS,785,,,
IDN,Bali,271854,Number of pregnancies of 7+ months duration (unweighted),493,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414007,1414070,Region,..Bali,0,,0,1,CMPNMRCUNW,IDDHS2012414007,2012,DHS,241,,,
IDN,Outer Java-Bali I,612715,Number of pregnancies of 7+ months duration (unweighted),7070,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414008,1414080,Region,Outer Java-Bali I,0,,0,1,CMPNMRCUNW,IDDHS2012414008,2012,DHS,4995,,,
IDN,DI Aceh,269236,Number of pregnancies of 7+ months duration (unweighted),597,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414009,1414090,Region,..DI Aceh,0,,0,1,CMPNMRCUNW,IDDHS2012414009,2012,DHS,372,,,
IDN,North Sumatera,741239,Number of pregnancies of 7+ months duration (unweighted),823,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414010,1414100,Region,..North Sumatera,0,,0,1,CMPNMRCUNW,IDDHS2012414010,2012,DHS,1072,,,
IDN,West Sumatera,273176,Number of pregnancies of 7+ months duration (unweighted),534,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414011,1414110,Region,..West Sumatera,0,,0,1,CMPNMRCUNW,IDDHS2012414011,2012,DHS,345,,,
IDN,South Sumatera,269250,Number of pregnancies of 7+ months duration (unweighted),564,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414012,1414120,Region,..South Sumatera,0,,0,1,CMPNMRCUNW,IDDHS2012414012,2012,DHS,584,,,
IDN,Bangka Belitung,1019516,Number of pregnancies of 7+ months duration (unweighted),445,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414013,1414130,Region,..Bangka Belitung,0,,0,1,CMPNMRCUNW,IDDHS2012414013,2012,DHS,99,,,
IDN,Lampung,273174,Number of pregnancies of 7+ months duration (unweighted),503,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414014,1414140,Region,..Lampung,0,,0,1,CMPNMRCUNW,IDDHS2012414014,2012,DHS,548,,,
IDN,West Nusa Tenggara,836050,Number of pregnancies of 7+ months duration (unweighted),545,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414015,1414150,Region,..West Nusa Tenggara,0,,0,1,CMPNMRCUNW,IDDHS2012414015,2012,DHS,401,,,
IDN,West Kalimantan,270838,Number of pregnancies of 7+ months duration (unweighted),559,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414016,1414160,Region,..West Kalimantan,0,,0,1,CMPNMRCUNW,IDDHS2012414016,2012,DHS,337,,,
IDN,South Kalimantan,271857,Number of pregnancies of 7+ months duration (unweighted),474,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414017,1414170,Region,..South Kalimantan,0,,0,1,CMPNMRCUNW,IDDHS2012414017,2012,DHS,275,,,
IDN,North Sulawesi,270835,Number of pregnancies of 7+ months duration (unweighted),478,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414019,1414190,Region,..North Sulawesi,0,,0,1,CMPNMRCUNW,IDDHS2012414019,2012,DHS,159,,,
IDN,Gorontalo,271860,Number of pregnancies of 7+ months duration (unweighted),428,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414020,1414200,Region,..Gorontalo,0,,0,1,CMPNMRCUNW,IDDHS2012414020,2012,DHS,76,,,
IDN,South Sulawesi,2609749,Number of pregnancies of 7+ months duration (unweighted),668,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414021,1414210,Region,..South Sulawesi,0,,0,1,CMPNMRCUNW,IDDHS2012414021,2012,DHS,586,,,
IDN,Riau Islands,730953,Number of pregnancies of 7+ months duration (unweighted),452,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414022,1414220,Region,..Riau Islands,0,,0,1,CMPNMRCUNW,IDDHS2012414022,2012,DHS,140,,,
IDN,Outer Java-Bali II,271855,Number of pregnancies of 7+ months duration (unweighted),6565,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414023,1414230,Region,Outer Java-Bali II,0,,0,1,CMPNMRCUNW,IDDHS2012414023,2012,DHS,2800,,,
IDN,Riau,833530,Number of pregnancies of 7+ months duration (unweighted),663,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414024,1414240,Region,..Riau,0,,0,1,CMPNMRCUNW,IDDHS2012414024,2012,DHS,491,,,
IDN,Jambi,1267836,Number of pregnancies of 7+ months duration (unweighted),429,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414025,1414250,Region,..Jambi,0,,0,1,CMPNMRCUNW,IDDHS2012414025,2012,DHS,226,,,
IDN,Bengkulu,271867,Number of pregnancies of 7+ months duration (unweighted),347,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414026,1414260,Region,..Bengkulu,0,,0,1,CMPNMRCUNW,IDDHS2012414026,2012,DHS,107,,,
IDN,East Nusa Tenggara,612716,Number of pregnancies of 7+ months duration (unweighted),574,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414027,1414270,Region,..East Nusa Tenggara,0,,0,1,CMPNMRCUNW,IDDHS2012414027,2012,DHS,446,,,
IDN,Central Kalimantan,3835735,Number of pregnancies of 7+ months duration (unweighted),431,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414029,1414290,Region,..Central Kalimantan,0,,0,1,CMPNMRCUNW,IDDHS2012414029,2012,DHS,177,,,
IDN,East Kalimantan (before 2017),402683,Number of pregnancies of 7+ months duration (unweighted),436,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414030,1414300,Region,..East Kalimantan (before 2017),0,,0,1,CMPNMRCUNW,IDDHS2012414030,2012,DHS,272,,,
IDN,Central Sulawesi,269251,Number of pregnancies of 7+ months duration (unweighted),500,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414031,1414310,Region,..Central Sulawesi,0,,0,1,CMPNMRCUNW,IDDHS2012414031,2012,DHS,224,,,
IDN,Southeast Sulawesi,1019515,Number of pregnancies of 7+ months duration (unweighted),516,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414032,1414320,Region,..Southeast Sulawesi,0,,0,1,CMPNMRCUNW,IDDHS2012414032,2012,DHS,182,,,
IDN,West Sulawesi,271858,Number of pregnancies of 7+ months duration (unweighted),541,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414033,1414330,Region,..West Sulawesi,0,,0,1,CMPNMRCUNW,IDDHS2012414033,2012,DHS,101,,,
IDN,Maluku,273175,Number of pregnancies of 7+ months duration (unweighted),568,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414034,1414340,Region,..Maluku,0,,0,1,CMPNMRCUNW,IDDHS2012414034,2012,DHS,131,,,
IDN,North Maluku,270836,Number of pregnancies of 7+ months duration (unweighted),533,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414035,1414350,Region,..North Maluku,0,,0,1,CMPNMRCUNW,IDDHS2012414035,2012,DHS,90,,,
IDN,Papua,271878,Number of pregnancies of 7+ months duration (unweighted),479,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414036,1414360,Region,..Papua,0,,0,1,CMPNMRCUNW,IDDHS2012414036,2012,DHS,279,,,
IDN,West Papua,402280,Number of pregnancies of 7+ months duration (unweighted),548,0,ID,Indonesia,2012,ID2012DHS,CM_PNMR_C_UNW,63236050,U,414037,1414370,Region,..West Papua,0,,0,1,CMPNMRCUNW,IDDHS2012414037,2012,DHS,74,,,
IDN,Java-Bali,1219662,Neonatal mortality rate,17,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414000,1414000,Region,Java-Bali,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414000,2017,DHS,,,14,19
IDN,DKI Jakarta,1246121,Neonatal mortality rate,11,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414001,1414010,Region,..DKI Jakarta,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414001,2017,DHS,,,3,19
IDN,West Java,1264615,Neonatal mortality rate,13,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414002,1414020,Region,..West Java,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414002,2017,DHS,,,9,17
IDN,Central Java,1248105,Neonatal mortality rate,16,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414003,1414030,Region,..Central Java,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414003,2017,DHS,,,11,22
IDN,DI Yogyakarta,1305306,Neonatal mortality rate,15,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414004,1414040,Region,..DI Yogyakarta,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414004,2017,DHS,,,0,30
IDN,East Java,288659,Neonatal mortality rate,21,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414005,1414050,Region,..East Java,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414005,2017,DHS,,,15,28
IDN,Banten,289411,Neonatal mortality rate,25,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414006,1414060,Region,..Banten,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414006,2017,DHS,,,13,36
IDN,Bali,285818,Neonatal mortality rate,18,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414007,1414070,Region,..Bali,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414007,2017,DHS,,,5,31
IDN,Outer Java-Bali I,1264522,Neonatal mortality rate,18,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414008,1414080,Region,Outer Java-Bali I,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414008,2017,DHS,,,15,21
IDN,DI Aceh,1273436,Neonatal mortality rate,19,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414009,1414090,Region,..DI Aceh,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414009,2017,DHS,,,11,27
IDN,North Sumatera,285891,Neonatal mortality rate,16,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414010,1414100,Region,..North Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414010,2017,DHS,,,11,21
IDN,West Sumatera,287420,Neonatal mortality rate,14,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414011,1414110,Region,..West Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414011,2017,DHS,,,2,26
IDN,South Sumatera,289497,Neonatal mortality rate,17,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414012,1414120,Region,..South Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414012,2017,DHS,,,9,26
IDN,Bangka Belitung,1294334,Neonatal mortality rate,25,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414013,1414130,Region,..Bangka Belitung,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414013,2017,DHS,,,9,40
IDN,Lampung,1235442,Neonatal mortality rate,18,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414014,1414140,Region,..Lampung,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414014,2017,DHS,,,7,30
IDN,West Nusa Tenggara,288705,Neonatal mortality rate,15,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414015,1414150,Region,..West Nusa Tenggara,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414015,2017,DHS,,,7,23
IDN,West Kalimantan,1293281,Neonatal mortality rate,11,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414016,1414160,Region,..West Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414016,2017,DHS,,,2,19
IDN,South Kalimantan,1292175,Neonatal mortality rate,31,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414017,1414170,Region,..South Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414017,2017,DHS,,,15,47
IDN,North Sulawesi,1223193,Neonatal mortality rate,34,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414019,1414190,Region,..North Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414019,2017,DHS,,,17,52
IDN,Gorontalo,287494,Neonatal mortality rate,23,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414020,1414200,Region,..Gorontalo,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414020,2017,DHS,,,8,37
IDN,South Sulawesi,1264617,Neonatal mortality rate,19,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414021,1414210,Region,..South Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414021,2017,DHS,,,11,26
IDN,Riau Islands,1248106,Neonatal mortality rate,10,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414022,1414220,Region,..Riau Islands,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414022,2017,DHS,,,0,20
IDN,Outer Java-Bali II,1219732,Neonatal mortality rate,20,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414023,1414230,Region,Outer Java-Bali II,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414023,2017,DHS,,,16,23
IDN,Riau,288773,Neonatal mortality rate,19,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414024,1414240,Region,..Riau,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414024,2017,DHS,,,8,30
IDN,Jambi,289564,Neonatal mortality rate,28,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414025,1414250,Region,..Jambi,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414025,2017,DHS,,,11,45
IDN,Bengkulu,285982,Neonatal mortality rate,10,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414026,1414260,Region,..Bengkulu,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414026,2017,DHS,,,2,19
IDN,East Nusa Tenggara,1260646,Neonatal mortality rate,17,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414027,1414270,Region,..East Nusa Tenggara,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414027,2017,DHS,,,11,23
IDN,Central Kalimantan,1237710,Neonatal mortality rate,21,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414029,1414290,Region,..Central Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414029,2017,DHS,,,9,32
IDN,East Kalimantan (since 2017),1223195,Neonatal mortality rate,13,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414038,1414303,Region,..East Kalimantan (since 2017),14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414038,2017,DHS,,,4,21
IDN,North Kalimantan (since 2017),286057,Neonatal mortality rate,18,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414039,1414306,Region,..North Kalimantan (since 2017),14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414039,2017,DHS,,,5,31
IDN,Central Sulawesi,288841,Neonatal mortality rate,22,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414031,1414310,Region,..Central Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414031,2017,DHS,,,11,33
IDN,Southeast Sulawesi,289573,Neonatal mortality rate,21,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414032,1414320,Region,..Southeast Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414032,2017,DHS,,,10,32
IDN,West Sulawesi,1235043,Neonatal mortality rate,24,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414033,1414330,Region,..West Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414033,2017,DHS,,,15,34
IDN,Maluku,288842,Neonatal mortality rate,19,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414034,1414340,Region,..Maluku,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414034,2017,DHS,,,13,25
IDN,North Maluku,1265280,Neonatal mortality rate,28,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414035,1414350,Region,..North Maluku,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414035,2017,DHS,,,16,40
IDN,Papua,286059,Neonatal mortality rate,15,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414036,1414360,Region,..Papua,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414036,2017,DHS,,,5,25
IDN,West Papua,288852,Neonatal mortality rate,35,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_NNR,63206010,I,414037,1414370,Region,..West Papua,14003,Ten years preceding the survey,0,1,CMECMRCNNR,IDDHS2017414037,2017,DHS,,,15,54
IDN,Java-Bali,1277877,Postneonatal mortality rate,8,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414000,1414000,Region,Java-Bali,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414000,2017,DHS,,,6,9
IDN,DKI Jakarta,288703,Postneonatal mortality rate,7,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414001,1414010,Region,..DKI Jakarta,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414001,2017,DHS,,,2,11
IDN,West Java,289456,Postneonatal mortality rate,12,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414002,1414020,Region,..West Java,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414002,2017,DHS,,,8,15
IDN,Central Java,285889,Postneonatal mortality rate,3,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414003,1414030,Region,..Central Java,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414003,2017,DHS,,,1,6
IDN,DI Yogyakarta,1264523,Postneonatal mortality rate,2,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414004,1414040,Region,..DI Yogyakarta,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414004,2017,DHS,,,0,6
IDN,East Java,1273435,Postneonatal mortality rate,6,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414005,1414050,Region,..East Java,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414005,2017,DHS,,,3,10
IDN,Banten,285819,Postneonatal mortality rate,6,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414006,1414060,Region,..Banten,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414006,2017,DHS,,,2,10
IDN,Bali,1305263,Postneonatal mortality rate,11,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414007,1414070,Region,..Bali,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414007,2017,DHS,,,0,24
IDN,Outer Java-Bali I,289495,Postneonatal mortality rate,10,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414008,1414080,Region,Outer Java-Bali I,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414008,2017,DHS,,,8,12
IDN,DI Aceh,1294333,Postneonatal mortality rate,11,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414009,1414090,Region,..DI Aceh,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414009,2017,DHS,,,6,16
IDN,North Sumatera,287419,Postneonatal mortality rate,10,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414010,1414100,Region,..North Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414010,2017,DHS,,,5,14
IDN,West Sumatera,288688,Postneonatal mortality rate,7,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414011,1414110,Region,..West Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414011,2017,DHS,,,1,13
IDN,South Sumatera,1293280,Postneonatal mortality rate,16,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414012,1414120,Region,..South Sumatera,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414012,2017,DHS,,,6,25
IDN,Bangka Belitung,1292174,Postneonatal mortality rate,16,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414013,1414130,Region,..Bangka Belitung,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414013,2017,DHS,,,4,28
IDN,Lampung,288724,Postneonatal mortality rate,9,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414014,1414140,Region,..Lampung,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414014,2017,DHS,,,3,15
IDN,West Nusa Tenggara,1223192,Postneonatal mortality rate,12,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414015,1414150,Region,..West Nusa Tenggara,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414015,2017,DHS,,,5,20
IDN,West Kalimantan,287463,Postneonatal mortality rate,5,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414016,1414160,Region,..West Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414016,2017,DHS,,,0,10
IDN,South Kalimantan,1264616,Postneonatal mortality rate,4,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414017,1414170,Region,..South Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414017,2017,DHS,,,0,9
IDN,North Sulawesi,1287661,Postneonatal mortality rate,8,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414019,1414190,Region,..North Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414019,2017,DHS,,,0,17
IDN,Gorontalo,287470,Postneonatal mortality rate,36,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414020,1414200,Region,..Gorontalo,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414020,2017,DHS,,,11,61
IDN,South Sulawesi,289649,Postneonatal mortality rate,6,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414021,1414210,Region,..South Sulawesi,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414021,2017,DHS,,,2,10
IDN,Riau Islands,285964,Postneonatal mortality rate,4,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414022,1414220,Region,..Riau Islands,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414022,2017,DHS,,,0,9
IDN,Outer Java-Bali II,1260645,Postneonatal mortality rate,14,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414023,1414230,Region,Outer Java-Bali II,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414023,2017,DHS,,,11,18
IDN,Riau,1299924,Postneonatal mortality rate,9,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414024,1414240,Region,..Riau,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414024,2017,DHS,,,0,19
IDN,Jambi,1237739,Postneonatal mortality rate,4,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414025,1414250,Region,..Jambi,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414025,2017,DHS,,,0,9
IDN,Bengkulu,1305264,Postneonatal mortality rate,9,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414026,1414260,Region,..Bengkulu,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414026,2017,DHS,,,0,18
IDN,East Nusa Tenggara,288725,Postneonatal mortality rate,18,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414027,1414270,Region,..East Nusa Tenggara,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414027,2017,DHS,,,11,26
IDN,Central Kalimantan,287552,Postneonatal mortality rate,4,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414029,1414290,Region,..Central Kalimantan,14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414029,2017,DHS,,,0,10
IDN,East Kalimantan (since 2017),1287662,Postneonatal mortality rate,7,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414038,1414303,Region,..East Kalimantan (since 2017),14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414038,2017,DHS,,,0,17
IDN,North Kalimantan (since 2017),287515,Postneonatal mortality rate,17,0,ID,Indonesia,2017,ID2017DHS,CM_ECMR_C_PNR,63206020,I,414039,1414306,Region,..North Kalimantan (since 2017),14003,Ten years preceding the survey,0,1,CMECMRCPNR,IDDHS2017414039,2017,DHS,,,5,28
